,text,location,raw_prediction,WER,prediction
1781,"#Jamaica Haiti: Hurricane Matthew: 350,000 people in need of assistance, 15,623 are displaced  #crisismanagement",Haiti Jamaica,Jamaica Haiti,1.0,Jamaica Haiti
1782,Local relief organizations mobilize to help Haiti after Hurricane Matthew: WJZ | CBS Baltimore,Baltimore Haiti,Haiti,0.5,Haiti
1783,RT @ksdknews: Some St. Louis non-profits are helping Hurricane Matthew victims in Haiti.,Haiti St. Louis,St . Louis Haiti,1.3333333333333333,. . Louis Haiti St
1784,#ClodaghsHaitiEmergencyAppeal for Hurricane Matthew Relief in Ile a Vache Haiti with @havenhaiti please share ὤFὉB,Haiti,Haiti,1.0,Haiti haiti
1785,"#Matthew, Devastation in Southern Haiti: In Jérémie 80 % of buildings were destroyed by the storm.",Haiti,Haiti J,1.0,Haiti J
1786,RT @eNCA: eNCA | UPDATE: Hurricane Matthew kills almost 900 in Haiti before hitting US,Haiti US,Haiti,0.5,Haiti
1787,"Play to our people in Hait, Florida be on alert, Over 800 dead now, @achileeslukonge",Florida Hait,Florida,0.5,Florida
1788,Report from @BHMhaiti director: Worst hurricane to hit Haiti in a lifetime. Read and donate here:,Haiti,Haiti,1.0,Haiti haiti
1789,"RT @mowords: Hurricane Matthew killed 840 people in Haiti, 0 in the US. Guess what the media focussed on.",Haiti US,Haiti US,0.5,Haiti US us
1790,"RT @nakhon224: #News Hurricane Matthew kills almost 900 in Haiti before striking U.S: PORT-AU-PRINCE, Haiti/DAYTONA BEACH, F",DAYTONA BEACH Haiti U.S,Haiti U S P Haiti D ##A ##Y ##TO ##NA B,0.75,DAYTONA B Haiti P b
1791,24 earthquakes in an hour moving along the fault line. Tsunami warnings issued for South Island east cost. Stay safe NZ #eqnz ὢCὤ8,NZ South Island,South Island NZ,0.3333333333333333,NZ South Island nz
1792,RT @ChannelNewsAsia: UPDATE: New Zealand issues tsunami warning after 7.4 magnitude earthquake,New Zealand,New Zealand,0.5,New New Zealand
1793,"Some of the #quake damage seen on Wakefield St, central Wellington @NZStuff @DomPost #EQNZ",Wakefield St central Wellington,Wellington,0.75,Wellington
1794,Am moored in a west coast marina. Just waiting for tsunami warning?!? #EQNZ,west coast marina,west coast ma,0.3333333333333333,west coast ma
1795,"@TheRealS0s Update: Severe 6.6 Earthquake in Methven, south of Christchurch New Zealand..Tsunami alerts in place all coastal areas of NZ.",Methven New Zealand,Met ##h ##ven Christchurch New Zealand NZ,1.0,Christchurch New Zealand Methven NZ
1796,"Tsunami warning for entire East Coast of NZ, be safe people, move to higher ground! #eqnz",NZ,NZ,1.0,NZ nz
1797,"#eqnz Lyall Bay, Island Bay are on the move, good stuff People outdoors in Wgtn CBD prob better clear away fr areas near falling windows",Island Bay,L ##yal ##l Island Bay,1.0,Bay Island Bay Lyall
1798,Fewer and not so strong aftershocks now so will try and get some sleep #Nelson #eqnz keeps safe NZ,NZ,NZ,1.0,NZ nz
1799,"Tsunami sirens now going off along North Canterbury. Move it people, take phone chargers, couple of water bottles and GO #eqnz",Canterbury,North Canterbury,1.0,North Canterbury
1800,"RT @FitKiwi: If you are in a low lying area of Wellington close to water, please evacuate to higher ground. Lyall Bay, Petone, Kapiti Coast",Lyall Bay Petone Wellington,Wellington L ##yal ##l Bay Pet ##one Ka,0.25,Ka Lyall Bay Petone Wellington
1801,Big earthquake down the line in NZ - imminent tsunami warnings out from civil defence for large areas of coastline #eqnz,NZ,NZ,1.0,NZ nz
1802,"RT @Rachel_Smalley: Geonet revises earthquake size - 7.5, 15km deep, 15km north-east of Culverden.#eqnz",Culverden.#eqnz,C ##ul ##ver ##den,1.0,Culverden
1803,RT @LucanLeBlanc: #BREAKING: A 2-metre tsunami HAS HIT Kaikoura. Civil Defense has warned all people in coastal areas of the South Island t,Kaikoura,Kai ##ko ##ura South Island,2.0,Kaikoura South Island
1804,#BREAKING: Tsunami has been generated following 7.5-magnitude quake in New Zealand -- civil defense authority @BreakingNews,New Zealand,New Zealand,0.5,New New Zealand
1805,RT @neogeo: .@radionz reports earthquake has upgraded from 6.6 to 7.5 #eqnz - take tsunami threat seriously #wellington #nz,wellington,well ##ington ##z,1.0,onz wellington
1806,RT @SkyNewsBreak: New Zealand authorities say a magnitude 7.4 earthquake has generated a tsunami with the first waves hitting the countrys,New Zealand,New Zealand,0.5,New New Zealand
1807,Tsunami ἰA Ὢ8 sirens still going here in #Christchurch - looking east down Heathcote Valley #eqnz,Heathcote Valley,Christchurch Heath ##cote Valley,0.5,Christchurch Heathcote Valley
1808,RT @wordsincolour: Tsunami warning Wellington and all of east coast NZ #eqnz move to high ground  - happy to live up,NZ Wellington,Wellington NZ,0.5,NZ Wellington nz
1809,UPDATE from NZ herald: tsunami waves in kaikoura and Wellington. Power out in some areas. Road damaged to Cheviot. #eqnz,Wellington kaikoura,NZ ka ##iko ##ura Wellington Ch ##ev ##iot,1.5,Cheviot NZ Wellington kaikoura nz
1810,"Tsunami warning, everyone in NZ is running for the hills! #eqnz",NZ,NZ,1.0,NZ nz
1811,RT @keahicory: Lower Hutt evacuation map #tsunami #eqnz #lowerhutt #civildefence,Lower Hutt,Lower Hu ##tt,1.0,Lower Hutt hutt lower
1812,tsunami sirens ongoing in the Hutt. everyones evacuating #eqnz,Hutt,##tt,1.0,tt
1813,2 metre high #tsunami has hit Kaikoura #NZ after M7.5 quake - #eqnz,Kaikoura NZ,Kai ##ko ##ura NZ,0.5,Kaikoura NZ nz
1814,"RT @NWS_NTWC: Tsunami Info Stmt 4: M7.9 near South Island, New Zealand 0303PST Nov 13: Tsunami NOT expected; CA,OR,WA,BC,and AK #NTWC",AK CA New Zealand OR WA,South Island New Zealand CA OR WA BC AK,0.5,AK BC CA New Zealand OR South Island WA
1815,RT @rnz_news: BREAKING NEWS - Tsunami warning issued for all southern coastal areas of New Zealand,New Zealand,New Zealand,1.0,NEW New Zealand new
1816,RT @craigcook3: Two metre waves have been recorded at Kaikoura 170km north of Christchurch from a tsunami caused by the South Island earthq,Kaikoura,Kai ##ko ##ura Christchurch,1.0,Christchurch Kaikoura
1817,"Severe 7.5 earthquake hits Hanmer Springs, felt widely across New Zealand as tsunami warning issued",New Zealand,Han ##mer Springs New Zealand,1.0,Hanmer Springs New Zealand
1818,RT @Iikeanangel: watch the 5.9 earthquake in chile get more coverage and interest than the 7.9 quake in nz lmao #eqnz,chile,ch n ##z,2.0,ch nz
1819,"NEWS ALERT: A 7.5 magnitude earthquake has struck near Hamner Springs Newzealand, north of Christchurch, New",Newzealand,Ham New ##ze ##alan ##d Christchurch,2.0,Christchurch Ham Newzealand
1820,The Clutha District Civil Defence has been activated and staff are evacuating low-lying areas. Welfare centers are being set up. #eqnz,Clutha District,C ##lut ##ha,0.5,Clutha
1821,RT @globalnewsto: UPDATED: Emergency services in New Zealand warned people to move to higher ground to avoid tsunami waves.,New Zealand,New Zealand,0.5,New Zealand new
1822,New Zealand earthquake today: Two-metre high tsunami recorded off South Island  #worldnews #news #breakingnews,New Zealand,New Zealand,0.5,New Zealand new
1823,A few days ago I dreamt about being swept away by a tsunami ὣ1 There is now tsunami warnings for NZ #staysafe ὤF #eqnz,NZ,NZ,1.0,NZ nz
1824,"RT @E2NZ: Mike Clements, NZ police, says obvious damage in places like Wellington, it would take time to check buildings #eqnz",NZ Wellington,NZ Wellington,0.5,NZ Wellington nz
1825,RT @SarahLibrarina: If youre on the east coast of #NZ and near the sea its time to move to higher ground #tsunami #eqnz,NZ,NZ,1.0,NZ nz
1826,"RT @ThomasMeadia: More damage along Leader Road, just inland of SH1 #eqnz",Leader Road,,1.0, 
1827,"RT @nkpnz: Damage to the buildings on Wakefield Street, Wellington. #eqnz @NZStuff",Wakefield Street Wellington,Street Wellington,0.3333333333333333,Street Wellington
1828,"Wow, just checking in on #eqnz reports and #tsunami warnings are coming in for all of nz, though mostly Chatham Islands, CHCH and WLGN.",CHCH Chatham Islands WLGN nz,n ##z Chatham Islands CH ##CH W ##L ##G,0.2,CHCH Chatham Islands WLG nz
1829,RT @DellMcLeod: #eqnz Topo Mouth Punawea and Tairei Mouth in Clutha being evacuated.,Clutha Punawea Tairei Mouth,P ##una ##we ##a Tai ##re ##i Mouth C ##lut ##ha,0.25,Clutha Mouth Punawea Tairei Mouth
1830,"Quake hits near Christchurch, New Zealand, triggering small tsunami: A tsunami warning has been issued  #dw",New Zealand,Christchurch New Zealand,0.5,Christchurch New Zealand
1831,"Power out in Picton, Blenheim, Havelock. Damage across the Hurunui including chimneys down - on @radionz now #eqnz",Blenheim Havelock Hurunui,Pi ##cton B ##len ##heim Have ##lock Hu ##run ##ui,0.3333333333333333,Blenheim Havelock Hurunui Picton
1832,RT @NZcivildefence: People on the East Coast should move to higher ground - rest of NZ stay off beaches and away from the water. #eqnz,NZ,NZ,1.0,NZ nz
1833,"RT @FoxNews: Powerful magnitude 7.8 earthquake strikes New Zealand, triggering tsunami  #FOXNewsWorld /",New Zealand,New Zealand,0.5,New New Zealand
1834,RT @abcnews: STORY: Tsunami warning after magnitude-7.4 earthquake strikes near Christchurch in New Zealand #eqnz,Christchurch New Zealand,Christchurch New Zealand,0.3333333333333333,Christchurch New Zealand new
1835,Cheviot Quake: Interislander Ferry unable to dock at Picton due to damage.  NZStuff #eqnz,Cheviot,Ch ##ev ##iot Pi ##cton,1.0,Cheviot Picton
1836,"Colin Young @RadioNZ is stuck in Rotherham Canterbury cannot get any further north due to damage, bluffs have come down + cracks in rd #eqnz",Canterbury Rotherham,Roth ##erham Canterbury,1.0,Rotherham Canterbury
1837,RT @BreakingNews: Magnitude 7.4 earthquake hits Canterbury region of New Zealands South Island - USGS,Canterbury New Zealands South Island,Canterbury New Zealand ##s,0.6,Canterbury New New Zealands
1838,Tsunami Wave Warning for New Zealand..Stay Tuned on Humm FM for latest News and Updates,New Zealand,New Zealand,0.5,New New Zealand
1839,Tsunami hits New Zealand after massive quake  #worldnews #news #breakingnews,New Zealand,New Zealand,0.5,New Zealand new
1840,Heavy rain/wind for upper South Island & lower North Island this arvo through early Tuesday may hinder #eqnz efforts. Flooding possible.,South Island lower North Island,South Island North Island,0.6,North Island South Island
1841,RT @GetBriefMe: Tsunami Alert in New Zealand After Powerful Quake via @NBCNews:,New Zealand,New Zealand,0.5,New New Zealand
1842,"Powerful magnitude 7.8 earthquake strikes New Zealand, USGS says via the @FoxNews App",New Zealand,New Zealand,0.5,New New Zealand
1843,Power is out in Cheviot but the fire chief says theres no damage to the township. Gore Bay locals have been evacuated to the station #eqnz,Cheviot,Ch ##ev ##iot Gore Bay,2.0,Cheviot Gore Bay
1844,"A Magnitude 7.8 Earthquake Strikes New Zealand, Leaving Damage And Sparking Tsunami Fears  #worldnews #news #breaki",New Zealand,New Zealand,0.5,New Zealand new
1845,@Y7News Earthquake and aftershocks hit New Zealand. The Quake struck just after midnight. Loft Fm in Hornby reports no damage at this stage.,Hornby New Zealand,New Zealand,0.3333333333333333,New New Zealand
1846,RT @radionz: BREAKING: A tsunami warning for all southern coastal areas of NZ has been issued by the the Ministry of Civil Defence. #eqnz,NZ,NZ,1.0,NZ nz
1847,"Powerful 7.4 earthquake strikes near Christchurch, New Zealand - BBC News  #worldnews",Christchurch New Zealand,Christchurch New Zealand,0.6666666666666666,Christchurch New New Zealand new
1848,"LIVE UPDATES: One confirmed dead in Kaikoura, possible death in Mt Lyford after huge 7.5 quake in #NZ  #eqnz",Kaikoura Mt Lyford NZ,Kai ##ko ##ura Mt L ##y ##ford NZ,0.25,Kaikoura Mt Lyford NZ nz
1849,"Just landed this morning in AKL, NZ returning from #does16 @DOESsummit, 7.5 mag earthquake hit south island, tsunami warning in place #eqnz",NZ,##L NZ,3.0,L NZ l nz
1850,"RT @PaulHenryShow: Tsunami warning lifted, except Marlborough to Banks Peninsula. You should still be wary of strange currents in all areas",Marlborough,Marlborough Banks,1.0,Banks Marlborough
1851,RT @djmaleko: 7.9 MAG quake rocks New Zealand - PTWC: There is no tsunami threat to Hawaii. REPEAT-NO THREAT TO HAWAII #HIWX #808NEWS,HAWAII Hawaii New Zealand,New Zealand Hawaii H ##A ##WA ##II,0.25,HAWAII Hawaii NEW New Zealand
1852,RT @nzherald: People in Christchurch are driving to the Port Hills as Civil Defense issues a tsunami warning for the entire East Coast of N,Christchurch,Christchurch Hills,1.0,Christchurch Hills
1853,RT @NewstalkFM: Update: NZ police confirm at least one person has died. The tsunami warning has been downgraded. #eqnz,NZ,NZ,1.0,NZ nz
1854,RT @SkyNewsBreak: Update - New Zealand police says one person has died in the magnitude 7.5 earthquake near Christchurch,Christchurch New Zealand,New Zealand Christchurch,0.3333333333333333,Christchurch New New Zealand
1855,RT @NZcivildefence: We are currently assessing whether there is any tsunami threat to NZ. #eqnz,NZ eqnz,NZ,0.5,NZ nz
1856,RT @TheEdgeNZ: #BREAKING: Two deaths confirmed in NZ 7.5 earthquake:  #eqnz,NZ,NZ,1.0,NZ nz
1857,New Zealand police confirm one person killed in earthquake The coastal tourist town of Kai,Kai New Zealand,New Zealand,0.3333333333333333,New Zealand
1858,Tsunami Evacuation sirens still going on in christchurch#eqnz #Christchurch,Christchurch,,1.0, 
1859,RT @TheEdgeNZ: PHOTOS: Damage caused from 7.5 magnitude NZ earthquake #eqnz,NZ,NZ,1.0,NZ nz
1860,RT @TripleMBrisbane: NEW OVERNIGHT: New Zealand PM @johnkeypm confirms 2 people have died following 7.5mag earthquake hitting the South Isl,New Zealand,New Zealand,0.5,NEW New Zealand
1861,We have had big damage here just 5km north of school and im expected to believe they have no damage and go and do exams #kapiti #eqnz,kapiti,,1.0, 
1862,RT @NZcivildefence: It is not yet safe for people to return home in coastal areas between Blenheim and Banks Peninsula and Chathams. Please,Banks Peninsula Blenheim Chathams,B ##len ##heim Banks Chatham ##s,0.25,Banks Blenheim Chathams
1863,Any update on water supply in #brooklyn #eqnz #wgtnwaternz,brooklyn,br,1.0,br
1864,"Civil Defence has issued a tsunami warning from Napier to north of Dunedin, Cook Strait coastal areas and The Chatham Islands #eqnz",Dunedin Napier,Napier Dunedin Chatham Islands,1.0,Chatham Islands Dunedin Napier
1865,A 2 metre tsunami should be taken very seriously - and first wave may not be biggest. Affects NI & SI east coasts. Leave coast now. #eqnz,NI,,1.0, 
1866,RT @XineOB: A Canadian is looking for their sister travelling in #Kaikoura - can anyone help find her? #eqnz,Canadian Kaikoura,Kai ##ko ##ura,0.5,Kaikoura
1867,Tsunami may arrive in the eastern coast of the north,eastern coast of the north,,1.0, 
1868,"Reports of houses being damaged. This is partially why #iMoved.me was built, to help in times like this. Stay safe #NZ #eqnz",NZ,NZ,1.0,NZ nz
1869,RT @BNONews: BREAKING: All tsunami warnings for New Zealand have been canceled after this mornings powerful earthquake - civil defence,New Zealand,New Zealand,0.5,New New Zealand
1870,RT @nowthisnews: At least two are dead after a massive earthquake and tsunami struck New Zealand,New Zealand,New Zealand,0.5,New Zealand new
1871,RT @tim_a: Tsunami warning in Ferrymead! #eqnz,Ferrymead,Ferry,1.0,Ferry
1872,"RT @jimimac_alf: Wow, some serious roading damage! #Kaikoura #SouthIsland #NZ #nzquake",Kaikoura NZ SouthIsland,Kai ##ko ##ura South ##I NZ,0.6666666666666666,Kaikoura NZ SouthI nz
1873,#NZ - fibre optic cable damaged causing communications outage in Kaikoura following earthquake:  #eqnz #hmrd,Kaikoura NZ,NZ Kai ##ko ##ura,0.5,Kaikoura NZ nz
1874,New Zealand earthquake: Two dead following powerful tremor - BBC News,New Zealand,New Zealand,0.5,New New Zealand
1875,"RT @NWS_NTWC: Tsunami Info Stmt 3: M7.9 near South Island, New Zealand 0303PST Nov 13: Event is being reviewed to determine threat to CA,",New Zealand South Island,South Island New Zealand CA,0.25,CA New Zealand South Island
1876,"Deadly 7.5 earthquake: Tsunami hits east coast, Waiau feared worst hit - New Zealand Herald  #news",New Zealand,W ##aia ##u New Zealand,1.0,New Zealand Waiau new
1877,RT @SamSachdevaNZ: More #eqnz pics from Wellington - few buildings on Featherston St seem to be concerning engineers,Featherston St Wellington,Wellington Fe ##ather ##ston,0.3333333333333333,Featherston Wellington
1878,@sailworldnz @SailWorldNews New Zealand tsunami warning update with map as at 1010hrs NZT Nov 14 2016,New Zealand,New Zealand,0.5,New New Zealand
1879,RT @weatherchannel: NEW: 7.4 magnitude #earthquake strikes New Zealand. Centered north of Christchurch.,Christchurch New Zealand,New Zealand Christchurch,0.3333333333333333,Christchurch NEW New Zealand
1880,"RT @kiwinsn: Isolated South Island towns damaged, cut off #eqnz",Isolated South Island,South Island,0.3333333333333333,South Island
1881,RT @MarlEmergency: #eqnz update 6/6: The Thomsons Ford Road bridge is seriously damaged:,Thomsons Ford Road bridge,Thomson ##s Ford Road bridge,1.0,Ford Road bridge Thomsons Ford Road
1882,RT @Newsweek: At least 2 dead in powerful New Zealand earthquake,New Zealand,New Zealand,0.5,New New Zealand
1883,"Building quarantined from damage on Taranaki St & Manners St. #eqnz @ Courtenay Place, Wellington",Courtenay Place Manners St. Taranaki St Wellington,Tara ##na ##ki St Mann ##ers St . Court ##ena ##y Place Wellington,0.2857142857142857,. Courtenay Place Manners St Taranaki St Wellington
1884,@RedTeamReview its not like we dont have our own problems in NZ. A 7.5 quake hit last nite lots of damage 2 clean up. #nzearthquake #eqnz,NZ,NZ,1.0,NZ nz
1885,RT @WREMOinfo: Red Zone tsunami warning for marine &beach areas for WGTN south coast &inner harbour -warning has been lifted for other coas,WGTN,W ##G ##N,1.0, 
1886,Winds are strengthening as storm force gales and heavy rain expected in quake-affected areas. Updates:  #eqnz,gales,,1.0, 
1887,"You can get urgent supplies at Willis St new World if, like me, you live central. They still have batteries and water. #EQNZ",Willis St new World,Willis St new World,1.0,St new World Willis St new st
1888,RT @7NewsSydney: New Zealand has experienced over 200 aftershocks after 7.5 magnitude earthquake caused widespread damage. @Azizle /,New Zealand,New Zealand,0.5,New New Zealand
