,text,location,raw_prediction,WER,prediction
2335,ICYMI: Were working w/ @DeptofDefense to provide safe water on #StMartin after #HurricaneIrma More Info:,StMartin,St ##M ##art,1.0,StMart
2336,Palm Beach County animals still need our help after #HurricaneIrma. Thank you for your continued support.,Palm Beach County,Palm Beach County,0.6666666666666666,Beach County Palm
2337,"After being battered by Hurricane Irma, St. Maarten assesses the colossal damage to the island and its  #Trendin",St. Maarten,St . Ma ##arte ##n,1.0,Maarten St
2338,You can help victims of Hurricane Irma and Hurricane Harvey by donating to the #RedCross.,Hurricane Harvey,,1.0, 
2339,#cashisbest. Donate $ not things. Give #local @MiamiDiapertes and Tampa Bay Food Bank  #irmageddon #disaster #irma,Tampa Bay,Tampa Bay,1.0,Bay Tampa
2340,Monroe County residents and Hurricane Irma first responders will receive free admission to all remaining Marlins home games with valid I.D,Monroe,Monroe County,1.0,Monroe County
2341,Heres an exclusive look at the massive tree that destroyed the wallaby exhibit @PalmBeachZoo during #hurricaneirma @CBS12,@PalmBeachZoo,Palm ##B ##each ##Z ##oo,1.0,PalmBeachZoo
2342,"Maria, Now a Hurricane, Promises More Damage for the Caribbean! #HurricaneMaria #Carribean  ☝Click LINK For Video",Caribbean Carribean,Carr ##ibe ##an,0.5,Carribean
2343,"Please donate to Topos, a rescue team that was formed during the 1985 #earthquake in México City YOU CAN HELP EVEN IF YOU ARE NOT IN #MEXICO",MEXICO México,México City ME ##X ##IC ##O,0.5,MEXICO México City
2344,RT @SukkyOnMars: If u want to help Mexico City but youre not in Mexico donate to Red Cross Mexico using Amazon MX,MX Mexico Mexico City,Mexico City Mexico Mexico M,0.25,Md. Mexico Mexico City
2345,WATCHᾑ7#Dog rescued from collapsed #MexicoCity building after todays #Earthquake #HeroesἼ5#Mexico #Mexique #PetsὃE#YorkRegion #ElderAbuse #Nava,MexicoCity,Mexico ##C ##ity Mexico,1.0,Mexico MexicoCity
2346,"RT @PeriscopeTVNews: UPDATE: 7.1-magnitude earthquake strikes #Mexicos Puebla state, causing damage to buildings. | @reconocemx .",Puebla,Mexico ##s P ##ue ##bla,1.0,Mexicos Puebla
2347,"RT @wearemitu: If you would like to help those affected by the Mexico City earthquake, you can donate here:",Mexico,Mexico City,1.0,Mexico City
2348,"21 children, 4 adults found dead in school after earthquake in Mexico  #sandiego",Mexico,Mexico sand,1.0,Mexico sand
2349,"Two children are pulled from the rubble by rescuers at Colegio Enrique Rebsamen, which partially collapsed after the earthquake in Mexico",Colegio Enrique Rebsamen Mexico,Cole ##gio Enrique Re ##bs ##ame ##n Mexico,0.5,Colegio Enrique Mexico Rebsamen
2350,Rescues are underway in Mexico City after the 7.1-magnitude earthquake near the city that left more than 200 dead,Mexico,Mexico City,1.0,Mexico City
2351,"Thanks for asking. I was not in Mexico city when the earthquake happened. If you want to help, donations to the rescue teams are appreciated",Mexico,Mexico city,1.0,Mexico city
2352,"Hurricane Maria hits Puerto Rico, heavy flooding reported: SAN JUAN  #breakingnews #news",Puerto Rico,Puerto Rico SA ##N J ##U ##AN,1.0,JUAN Puerto Rico SAN
2353,"RT @BuzzFeedNews: Part of Colegio Enrique Rebsamen, an elementary school in Mexico City, collapsed following the powerful earthquake :",Mexico City,Cole ##gio Enrique Re ##bs ##ame ##n Mexico City,1.5,Colegio Enrique Mexico City Rebsamen
2354,Drone footage shows a collapsed building in Mexico City after a 7.1-M earthquake left more than 200 people dead,Mexico,Mexico City,1.0,Mexico City
2355,An earthquake happened in Mexico yesterday. There are broken glasses & a bit damages in my room but Im ok. Not the same for people at CDMX,CDMX Mexico,Mexico CD,0.5,CD Mexico
2356,BREAKING: First pictures out of St. Croix and Vieques show the devastating Hurricane Maria damage,St. Croix Vieques,St . Croix V ##ie ##ques,0.6666666666666666,Croix St Vieques
2357,RT @ajplus: Buildings crumbled and people became trapped in debris as a massive earthquake shook Mexico City.,Mexico,Mexico City,1.0,Mexico City
2358,"@osarsg This collection center in Del Valle, Mexico was set up to help distribute water, food, lanterns and batteries after the earthquake.",Del Valle Mexico,Del Valle Mexico,0.6666666666666666,Del Mexico Valle
2359,"RT @AliceBag: Its the anniversary of @topos Mexico a rescue organization that was formed after Mexicos 1985 earthquake. Follow, inform, d",Mexico,Mexico Mexico ##s,1.0,Mexico Mexicos
2360,"RT @IssaKhari: You can see the destruction caused by Hurricane Maria in the Rios Cana, section of Puerto Rico ἟5἟7 #HurricaneMaria .",Puerto Rico Rios Cana,Rio ##s Puerto Rico,0.25,Puerto Rico Rios
2361,"RT @karagoucher: Terrifying Ὁ4Ὁ4 for Mexico- Powerful Earthquake Strikes Mexico, Killing Over 100 - The New York Times",Mexico Mexico-,Mexico Mexico,0.5,Mexico
2362,RT @nypost: Shocking images from Mexico Citys powerful earthquake,Mexico,Mexico City,1.0,Mexico City
2363,"#DACA #Resist #Trump ITS A SHIRT!! GET IT HERE ὄ9 ὄ9  Hurricane Maria ripped the roofs off these homes in San Juan,",San Juan,San Juan,1.0,Juan San
2364,"Antigua and Barbuda was spared any major damage from Hurricane Maria Monday night into Tuesday morning however,",Antigua and Barbuda,Anti ##gua and Bar ##bu ##da,0.6666666666666666,Antigua Barbuda and
2365,"Retweeted Los Angeles Times (@latimes): How strong was the earthquake? In Mexico City, buildings swayed",Los Angeles Mexico,Los Angeles Mexico City,1.0,Angeles Los Mexico City
2366,Facade of Mexico Citys National Employment Service building crumbles following powerful 7.1-magnitude earthquake.,Mexico Citys,Mexico,0.5,Mexico
2367,"NEW: More than 3,400 soldiers deployed in areas affected by earthquake near Mexico City, says The Mexican Secretariat of National Defense.",Mexico,Mexico City,1.0,Mexico City
2368,"@NiallOfficial due to the earthquake in Mexico City and the big damages in La Condesa, we understand & hope the concert will be rescheduled",La Condesa Mexico City,Mexico City Con ##des ##a,0.25,Condesa Mexico City
2369,RT @elikaortega: #earthquake #mexico For the PM crowd not in Mx willing to donate to the Mexican Red Cross you can do it on this link,mexico,me ##xi ##co M ##x,1.0,Mx mexico
2370,WATCH: Drone footage shows rescue operations and the scope of destruction caused by the 7.1 magnitude earthquake that hit Mexico City.,Mexico,Mexico City,1.0,Mexico City
2371,#StMaarten has been spared additional damage as most of the category 5 #HurricaneMaria passed South of the island.,South of the island,South of the island,0.5,South island of the
2372,RT @nytimesworld: At least 30 children were killed when a school collapsed in Mexico City during a powerful earthquake,Mexico,Mexico City,1.0,Mexico City
2373,"Menacing Hurricane Maria is being blamed for two deaths on the French overseas territory of Guadeloupe, after",French Guadeloupe,G ##uad ##elo ##upe,0.5,Guadeloupe
2374,My family came to the US from Puerto Rico around 50 years ago. Its crazy to know that Hurricane Maria has destroyed PRs power grid. Sad.,Puerto Rico,US Puerto Rico,0.5,Puerto Rico US
2375,"@BBC @ABC @CNN please, if you do a coverage of Mexicos earthquake, dont forget to mention people outside Mexico can donate too",Mexico,Mexico ##s Mexico,1.0,Mexico Mexicos
2376,"Updates on St. Croix, #Dominica: Death toll rises as Hurricane Maria swamps #Caribbean  #HurricaneMaria",Dominica,St . Croix Dominic ##a,2.0,Croix Dominica St
2377,Went out this morning to do some video of the Mexico City Earthquake Damage #Rebsamen Del Valle (Photo By: Diego Ruiz/Oscar Ruiz),Mexico,Mexico City,1.0,Mexico City
2378,Facebook donates $1 million to aid victims of Mexico earthquake - CNNMoney  GOOD MORNING PHILIPPINES! ἟5἞D,Mexico PHILIPPINES,Mexico,0.5,Mexico
2379,"RT @PERRYSWlTNESS: Please send help im stuck in a collapsed building after Mexico Citys earthquake Tlalpan Street 1773, San Diego Churu",Mexico Citys San Diego,Mexico City San Diego,0.75,Diego Mexico City San
2380,Hurricane Maria Destroyed Puerto Rico And Left The Island Without Power  #MAGA #MariaHurricane #PuertoRico,Puerto Rico PuertoRico,Puerto Rico Puerto ##R ##ico,0.6666666666666666,Puerto PuertoRico Rico
2381,@imransolanki313 Dog rescued from collapsed #MexicoCity building after todays powerful earthquake ❤️ Mexico We are with you,MexicoCity,Mexico ##C ##ity Mexico,1.0,Mexico MexicoCity
2382,Learn about how San Antonio is supporting Mexico’s Earthquake Relief & how you can do your part. Tune in to the City Council at 9 AM tmrw.,Mexico San Antonio,San Antonio Mexico,0.6666666666666666,Antonio Mexico San
2383,Hurricane Maria causes massive damage to Puerto Rico and the Caribbean,Puerto Rico the Caribbean,Puerto Rico,0.5,Puerto Rico
2384,NYC rescue crews to go to Caribbean to aid Hurricane Maria relief #NYC #HurricaneMaria #RescueCrews #NYCLove,Caribbean NYC,NYC NYC,0.5,NYC
2385,THIS IS RIDICULOUS. U.S. IS RESPONSIBLE FOR PUERTO RICO SINCE WE REFUSED TO STOP BEING THEIR COLONIZERS. US GOVT NEEDS TO HELP NOW.,PUERTO RICO,U S P ##UE ##RT ##O R ##IC ##O,0.5,PUERTO RICO U.S.
2386,Mexico City residents search through the night for survivors of deadly earthquake  #travel #Mexico,Mexico,Mexico City Mexico,2.0,Mexico Mexico City
2387,When we can get outside — we will find our island destroyed @schmidtsam7 with a devastating report from San Juan,San Juan,San Juan,1.0,Juan San
2388,RT @hipEchik: Exactly what I was hoping: LA County Rescue Team Will Help With Earthquake Rescue Effort in Mexico City,Mexico,LA Mexico City,2.0,LA Mexico City
2389,US Coast Guard loaded up ready to help people of Puerto Rico & US Virgin Islands with water and support. #Hurricane #Maria,Puerto Rico US Virgin Islands,Puerto Rico US Virgin Islands,0.4,Islands Puerto Rico US Virgin
2390,"In the U.S., you can support people affected in #Mexico by making a tax-deductible donation at . #earthquake",Mexico,U . S . Mexico,1.0,Mexico U.S.
2391,Photos: At least 20 children dead after school collapses in Mexico City earthquake  via @9janewsmag,Mexico,Mexico City,1.0,Mexico City
2392,Buildings Across #Mexico City That Toppled in the Earthquake,Mexico,Mexico City,1.0,Mexico City
2393,"RT @geonews_english: About 95% of roofs in Dominica, one of the poorest countries in the Caribbean, were damaged or destroyed by Maria http",Caribbean Dominica,Dominic ##a,0.5,Dominica
2394,RT @AmichaiStein1: #BREAKING: Israel search & rescue mission headed to Mexico after 7.1M earthquake,Mexico,Israel Mexico,1.0,Israel Mexico
2395,View Over San Juan Bay Shows Hurricane Maria Damage. Credit – Instagram/sassygirlpr via Storyful,San Juan Bay,San Juan Bay,0.6666666666666666,Bay Juan San
2396,"#FuerzaMexico In case you dont know,you can read here  Please considere to donate to Topos mexico",mexico,me ##xi,1.0,mexi
2397,RT @janinekrippner: Two buildings hitting each other during the #Mexico #earthquake. I just keep shaking my head. #CDMX,CDMX Mexico,Mexico CD,0.5,CD Mexico
2398,RT @FruitPortal: Hurricane Maria pummels banana crops in French Antilles.,French Antilles,French Anti ##lles,1.0,Antilles French
2399,RT @ABC7: Mexico earthquake: LA-based nonprofit COFEM launches fundraiser to help relief efforts,Mexico,Mexico LA,1.0,LA Mexico
2400,The Mexico City Earthquake Has Killed Over 200 People. Here’s How To Help.,Mexico,Mexico City,1.0,Mexico City
2401,The latest official death toll in #Mexico after #earthquake: 250 in the country; 115 in Mexico City. #fuerzamexico #sismomexico,Mexico,Mexico Mexico City,2.0,Mexico Mexico City
2402,@katyperry can you tell me if the rumors are right? That you donated 500k USD for the victims of the Mexico Citys earthquake?,Mexico Citys,Mexico City ##s,1.0,Citys Mexico
2403,Where to Donate to Mexico Earthquake Victims - The New York Times #἟2἟Dtodosuno!,Mexico New York,Mexico,0.6666666666666666,Mexico
2404,Mexico Citys mayor says 115 people have died in the capital following the magnitude 7.1 earthquake. The nationwide death toll is 245,Mexico,Mexico City ##s,1.0,Citys Mexico
2405,"RT @GlobalGiving: Text MEXICO to 80100 to give $10 to GlobalGiving’s Mexico Earthquake Relief Fund  US users only, m",MEXICO Mexico US,ME ##X ##IC ##O Mexico,0.3333333333333333,MEXICO Mexico
2406,Hurricane Maria Live Updates: Catastrophic Flooding in Puerto Rico by THE NEW YORK TIMES via NYT,Puerto Rico THE NEW YORK TIMES,Puerto Rico THE NE ##W Y ##OR ##K T ##IM,0.8333333333333334,NEW YORK Puerto Rico THE TIM
2407,Person Rescued After Mexico City Factory Collapse During Earthquake. Credit – Twitter,Mexico,Mexico City,1.0,Mexico City
2408,Among the Mexico City Earthquake Victims: 21 Schoolkids,Mexico,Mexico City,1.0,Mexico City
2409,Watch: UK forces delivers final aid to the Turks & Caicos Islands before Hurricane Maria hits,Turks & Caicos Islands UK,UK Turks & C ##aic ##os Islands,0.6,Caicos Islands Turks UK
2410,Mexico Watches Frantic Effort to Rescue Girl From Earthquake-Hit School  #news #mexico,Mexico mexico,Mexico me ##xi,0.5,Mexico mexi
2411,"LATEST: Flood warnings still in place for Puerto Rico after Hurricane Maria, says National Weather Service San Juan",Puerto Rico San Juan,Puerto Rico San Juan,0.5,Juan Puerto Rico San
2412,Desperate rescue effort after Hurricane Maria toll climbs to 33  SAN JUAN: Puerto Rico battled dangerous floods on,Puerto Rico SAN JUAN,SA ##N J ##U ##AN Puerto Rico,0.5,JUAN Puerto Rico SAN
2413,"#HurricaneMaria Relief Efforts for Puerto Rico in South Florida at @AGMUS_USA - bring donations to 15201 NW 79th Court, Miami Lakes, FL",FL Florida Miami Lakes Puerto Rico,Puerto Rico Florida USA Miami Lakes FL,0.5,FL Florida Lakes Miami Puerto Rico USA
2414,#Arecibo #RadioTelescope Damaged and #Closed by Hurricane #Maria #PuertoRico  #USA #Hurricane #huracan @SETIInstitute,PuertoRico USA,Are ##ci ##bo Puerto ##R ##ico USA,0.5,Arecibo PuertoRico USA
2415,"Post-#HurricaneMaria damage assessment of Saint John Parish, #Dominica, imaged by #Pleiades and KOMPSAT-3:",Dominica Saint John Parish,Saint John Parish Dominic ##a,0.5,Dominica John Parish Saint
2416,Hurricane Maria caused massive damage in Puerto Rico. Join with us and the Puero Rico Young Republicans in,Puero Rico Puerto Rico,Puerto Rico P ##uer ##o Rico,0.25,Puero Puerto Rico
2417,RT @AstroCalgary: The iconic Arecibo Observatory in Puerto Rico has sustained major damage from Hurricane Maria. It had been under,Puerto Rico,##bo Puerto Rico,0.5,Puerto Rico bo
2418,RT @nytimes: The earthquake destroyed dozens of buildings in Mexico City and now pose a risk to rescue workers and residents,Mexico,Mexico City,1.0,Mexico City
2419,"RT @Focus_Taiwan: Taiwan to donate US$100,000 to Mexico for earthquake relief",Mexico,Taiwan Taiwan Mexico,1.0,Mexico Taiwan
2420,BREAKING ANOTHER EARTHQUAKE MEASURING 6.2 RECORDED SE OF MEXICO CITY #Severeweather #earthquakes #Mexicoearthquake,MEXICO CITY,ME ##X ##IC ##O C ##IT,1.0,CIT MEXICO
2421,All of the @SonoranResorts Sales Offices will accept donations (9am to 5pm) to HELP Out the victims of the earthquake in Mexico City,Mexico,Mexico City,1.0,Mexico City
2422,RT @NBCNightlyNews: WATCH: @gabegutierrez spent Thursday surveying Hurricane Maria damage in Puerto Rico. He reports from San Juan.,Puerto Rico San Juan,Puerto Rico San Juan,0.5,Juan Puerto Rico San
2423,"Damaged, but not destroyed, and all the scientists are safe at Arecibo Observatory @NAICobservatory. #SilverLinings",Arecibo,##ci ##bo,1.0,cibo
2424,RT @DA_RELIEF: Thank you to all those dropping donations and showing us love #Dominica #hurricaneMaria #Hackney #london,Dominica Hackney london,Dominic ##a Ha lo ##ndon,0.3333333333333333,Dominica Ha london
2425,"RT @NotiUno: Hurricane Maria damaged Guajataca Dam, which is in imminent danger of failing built by Army Corps of Engineers in 1929 - @he",Guajataca Dam,G ##ua ##ja ##ta ##ca Dam,1.0,Dam Guajataca
